STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,OBJECTID,GEOID10,GEOID20,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,KMeans_Cluster_3,KMeans_Cluster_5,KMeans_Cluster_8,bike_stations_names,bike_stations_lat,bike_stations_lon
39,61,25402,3,390610254023,Block Group 3,G5030,S,186893.0,0.0,+39.1503433,-084.4535234,"POLYGON ((-84.455978 39.147849, -84.455795 39.149386, -84.455618 39.151205999999995, -84.45549799999999 39.152256, -84.454961 39.152262, -84.454206 39.152304, -84.453411 39.152328, -84.45330299999999 39.152328, -84.453197 39.152344, -84.453096 39.152373, -84.45303299999999 39.1524, -84.45248199999999 39.152587, -84.451999 39.152743, -84.451788 39.152803, -84.450991 39.152769, -84.45074699999999 39.152756, -84.450938 39.150891, -84.450966 39.150600000000004, -84.451132 39.149086, -84.452261 39.149162, -84.453386 39.149229999999996, -84.45352 39.147956, -84.454698 39.147618, -84.455846 39.147267, -84.45591399999999 39.14725, -84.455953 39.147253, -84.456037 39.147296, -84.455978 39.147849))",177203,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,46.1812603,0.0,46.1812603,46.18126,533,321,275,0.732,4,0.014545455,132,0.48,139,0.505454545,394,71,126,197,0.180203046,24,16,0,0,8,0,16,0,0,8,0,0,0,0,12,8,4,0.5,6.950871414,11.54147808,0.519691321,0.34646088,0.0,0.0,0.17323044,0.0,0.34646088,0.0,0.0,0.17323044,0.0,0.0,0.0,0.0,7.470562735,0,0.087272727,0.918295834,0.395488489,0.918295834,0.306098611,0.300846621,0.313063943,0.348528689,0.017568168,0.086175943,0.114832536,16.41666667,2.01663e-07,21.63742402,0.0,0.0,21.63742402,124.7397746,0.0,0.0,0.0,41.57530538,97.0090459,859.66,0.0,0.0,5.33,73.86545923,0.01,95469,60663,94068,38841,0.001084264,0.780862254,0.000875704,0.690097264,0.001785905,0.337553288,0.001490269,0.247194944,5,4,16,13,11.16666667,1957.121877,186892.4348,1,4,3,,,
39,61,25402,1,390610254021,Block Group 1,G5030,S,256932.0,0.0,+39.1551734,-084.4445416,"POLYGON ((-84.449418 39.157297, -84.44931799999999 39.15732, -84.448792 39.157281, -84.447634 39.157216, -84.44740499999999 39.157199, -84.446629 39.15715, -84.445235 39.157070999999995, -84.443159 39.156942, -84.440827 39.156800000000004, -84.440615 39.15679, -84.440404 39.156766, -84.440196 39.156729, -84.440113 39.156707, -84.439804 39.156625, -84.440389 39.156045999999996, -84.44093699999999 39.155454999999996, -84.441589 39.154742, -84.441937 39.154315, -84.442205 39.153962, -84.442442 39.153603, -84.442765 39.153103, -84.44321 39.152415, -84.44330599999999 39.152300000000004, -84.443576 39.152318, -84.444087 39.152353999999995, -84.44417 39.15236, -84.444282 39.152367999999996, -84.445295 39.152436, -84.44581 39.15247, -84.445956 39.152488, -84.44596399999999 39.152521, -84.446004 39.152677, -84.446069 39.152862999999996, -84.44615399999999 39.153044, -84.446255 39.153219, -84.44637399999999 39.153388, -84.446449 39.153481, -84.446716 39.153903, -84.447076 39.15446, -84.447407 39.154942, -84.447721 39.155431, -84.44796699999999 39.155767999999995, -84.44821999999999 39.156166999999996, -84.448391 39.156424, -84.449502 39.157244999999996, -84.449418 39.157297))",174093,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,63.4878972,0.0,63.4878972,62.85467,692,413,370,0.832,39,0.105405405,167,0.451351351,164,0.443243243,380,70,114,196,0.184210526,122,13,0,46,53,10,13,0,46,0,10,53,0,0,28,45,49,0.229508197,6.570713043,11.00952403,1.940985451,0.206826319,0.0,0.731846973,0.843214991,0.159097168,0.206826319,0.0,0.731846973,0.0,0.159097168,0.843214991,0.0,0.0,8.511698494,0,0.32972973,0.846562803,0.729189508,0.846562803,0.564375202,0.528819487,0.568197924,0.594902462,0.516568841,0.2997543,0.486055777,3.114754098,0.120662957,27.64979878,5.264712939,0.0,22.38508584,94.10297495,20.16132297,0.0,0.0,50.40330742,60.4839689,292.36,0.0,0.0,2.0,20.16132297,0.002890173,108550,70919,111794,47482,0.001232828,0.887854672,0.001023755,0.806768671,0.002122437,0.401161205,0.001821811,0.302188675,11,10,14,18,14.16666667,2258.965626,256931.7263,1,4,3,,,
39,61,25500,4,390610255004,Block Group 4,G5030,S,321046.0,0.0,+39.1614240,-084.4670110,"POLYGON ((-84.473584 39.162048, -84.473182 39.162597, -84.473094 39.162707999999995, -84.472579 39.16336, -84.472398 39.163588, -84.470591 39.163478999999995, -84.46909199999999 39.163416, -84.467747 39.163346, -84.467737 39.163314, -84.46753799999999 39.16296, -84.46706999999999 39.162127999999996, -84.466589 39.161328999999995, -84.466579 39.161297, -84.466585 39.161242, -84.466134 39.161211, -84.46512299999999 39.161156999999996, -84.465131 39.161269, -84.465543 39.161989, -84.46606899999999 39.162906, -84.4655 39.162879, -84.46419 39.162796, -84.462403 39.162672, -84.461497 39.162614999999995, -84.46032699999999 39.162535999999996, -84.460347 39.162194, -84.46036 39.162104, -84.460681 39.162102, -84.460877 39.162091, -84.460932 39.162092, -84.460985 39.162078, -84.46100799999999 39.162065999999996, -84.461046 39.162034, -84.461068 39.161995, -84.461102 39.161735, -84.46118899999999 39.160829, -84.46132899999999 39.159259999999996, -84.462747 39.159344, -84.462896 39.159427, -84.464038 39.159501999999996, -84.465256 39.15959, -84.46826899999999 39.159791, -84.46846699999999 39.159822999999996, -84.468429 39.160554999999995, -84.468513 39.160556, -84.46847199999999 39.160883999999996, -84.4688 39.160900000000005, -84.46882 39.160725, -84.46905199999999 39.160736, -84.471711 39.16083, -84.47169099999999 39.161558, -84.472155 39.161586, -84.47330000000001 39.161654999999996, -84.47369499999999 39.161817, -84.473584 39.162048))",174666,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,79.3304666,0.0,79.3304666,75.99316,1273,626,487,0.675,121,0.248459959,96,0.197125257,270,0.554414784,570,154,220,196,0.270175439,329,0,0,85,244,0,0,0,85,39,0,0,205,0,98,143,88,0.29787234,8.237583488,16.75150764,4.329337009,0.0,0.0,1.11852172,3.210815289,0.0,0.0,0.0,1.11852172,0.513204083,0.0,0.0,2.697611206,0.0,12.5669205,0,0.675564682,0.824259458,0.354989226,0.816674639,0.431466226,0.823435291,0.412437097,0.421568207,0.735397438,0.410736579,0.73192436,1.732522796,0.480694764,18.08243074,0.0,3.636310255,14.44612049,94.13987236,0.0,32.27007365,16.13503683,24.20255524,40.33759206,696.04,0.0,0.0,13.67,110.2829767,0.010738413,103749,68867,112633,53118,0.001178301,0.848586221,0.000994133,0.783425289,0.002138366,0.40417187,0.002038056,0.338057749,19,6,14,14,13.5,3433.863583,321046.2134,2,2,8,,,
39,61,25500,2,390610255002,Block Group 2,G5030,S,387635.0,0.0,+39.1579245,-084.4664863,"POLYGON ((-84.47137599999999 39.16009, -84.471711 39.16083, -84.46905199999999 39.160736, -84.46882 39.160725, -84.4688 39.160900000000005, -84.46847199999999 39.160883999999996, -84.468513 39.160556, -84.468429 39.160554999999995, -84.46846699999999 39.159822999999996, -84.46826899999999 39.159791, -84.465256 39.15959, -84.464038 39.159501999999996, -84.462896 39.159427, -84.462747 39.159344, -84.46132899999999 39.159259999999996, -84.46143599999999 39.158152, -84.46148199999999 39.15781, -84.46153199999999 39.157188, -84.46161599999999 39.156372, -84.461663 39.155794, -84.461699 39.155263999999995, -84.46238799999999 39.155304, -84.46308499999999 39.155362, -84.46440199999999 39.155446999999995, -84.465299 39.15551, -84.465626 39.155539999999995, -84.466854 39.155623999999996, -84.467838 39.155660999999995, -84.467919 39.155671, -84.467995 39.155691999999995, -84.468114 39.155747, -84.469127 39.156437, -84.469932 39.156985999999996, -84.470004 39.157027, -84.470084 39.157055, -84.47017 39.157070999999995, -84.470818 39.157109999999996, -84.47118499999999 39.15714, -84.47130899999999 39.15715, -84.471735 39.159365, -84.47137599999999 39.16009))",175804,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,95.7846085,0.0,95.7846085,76.17496,1438,609,575,0.636,105,0.182608696,223,0.387826087,247,0.429565217,570,141,253,176,0.247368421,31,0,0,13,18,0,0,0,13,4,0,0,14,0,9,17,5,0.290322581,7.994753131,18.87759442,0.406957877,0.0,0.0,0.170659755,0.236298122,0.0,0.0,0.0,0.170659755,0.052510694,0.0,0.0,0.183787428,0.0,8.401711008,0,0.053913043,0.981152234,0.422559267,0.899001637,0.474961294,0.215446512,0.170267573,0.174827024,5.3787e-05,0.042205582,0.103161398,18.38709677,2.81112e-08,19.88395281,0.0,2.927718123,16.95623469,118.0648977,0.0,6.681658045,20.04497414,60.13492241,53.45326436,767.12,0.0,0.0,13.67,91.33826548,0.009506259,103775,66803,101943,44262,0.001178597,0.848798881,0.000964338,0.759945396,0.001935413,0.365811911,0.001698265,0.281695698,3,7,16,14,11.66666667,2795.869606,387635.4576,2,2,8,,,
39,61,25500,3,390610255003,Block Group 3,G5030,S,253423.0,0.0,+39.1643991,-084.4637268,"POLYGON ((-84.467747 39.163346, -84.466433 39.1633, -84.466352 39.164108, -84.46625399999999 39.164891999999995, -84.466105 39.166408, -84.466049 39.167348, -84.466048 39.167438, -84.46587 39.167384999999996, -84.465651 39.167321, -84.462442 39.166363, -84.460028 39.165676999999995, -84.460054 39.165386, -84.460162 39.164237, -84.460185 39.164032, -84.46024799999999 39.163388999999995, -84.46026599999999 39.163118999999995, -84.46032699999999 39.162535999999996, -84.461497 39.162614999999995, -84.462403 39.162672, -84.46419 39.162796, -84.4655 39.162879, -84.46606899999999 39.162906, -84.465543 39.161989, -84.465131 39.161269, -84.46512299999999 39.161156999999996, -84.466134 39.161211, -84.466585 39.161242, -84.466579 39.161297, -84.466589 39.161328999999995, -84.46706999999999 39.162127999999996, -84.46753799999999 39.16296, -84.467737 39.163314, -84.467747 39.163346))",171116,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,62.6208233,0.0,62.6208233,62.6208233,712,254,219,0.506,43,0.196347032,75,0.342465753,101,0.461187215,287,81,125,81,0.282229965,35,0,1,0,34,0,0,1,0,33,0,0,1,0,13,17,5,0.371428571,4.056158744,11.37001979,0.558919512,0.0,0.015969129,0.0,0.542950383,0.0,0.0,0.015969129,0.0,0.526981254,0.0,0.0,0.015969129,0.0,4.615078256,0,0.159817352,0.187176257,0.080612426,0.235425122,0.124379997,0.381225164,0.346559337,0.385818532,0.278289937,0.093708166,0.217391304,8.2,0.000746586,14.74618431,0.0,0.0,14.74618431,95.42640427,0.0,0.0,0.0,112.4226676,20.44048501,881.12,0.0,0.0,4.0,40.88097002,0.005617978,100012,66256,85804,37922,0.001135859,0.818020464,0.000956442,0.753722769,0.00162901,0.307898779,0.001455009,0.241346172,7,2,14,13,10.5,2571.000681,253422.6406,1,4,3,,,
39,61,25500,1,390610255001,Block Group 1,G5030,S,399847.0,0.0,+39.1607792,-084.4587237,"POLYGON ((-84.461663 39.155794, -84.46161599999999 39.156372, -84.46153199999999 39.157188, -84.46148199999999 39.15781, -84.46143599999999 39.158152, -84.46132899999999 39.159259999999996, -84.46118899999999 39.160829, -84.461102 39.161735, -84.461068 39.161995, -84.461046 39.162034, -84.46100799999999 39.162065999999996, -84.460985 39.162078, -84.460932 39.162092, -84.460877 39.162091, -84.460681 39.162102, -84.46036 39.162104, -84.460347 39.162194, -84.46032699999999 39.162535999999996, -84.46026599999999 39.163118999999995, -84.46024799999999 39.163388999999995, -84.460185 39.164032, -84.460162 39.164237, -84.460054 39.165386, -84.460028 39.165676999999995, -84.458325 39.165197, -84.454397 39.163934, -84.454437 39.163807, -84.454664 39.163664, -84.455269 39.162544, -84.45535 39.162358, -84.45547499999999 39.162037, -84.455516 39.161891, -84.45575699999999 39.161401999999995, -84.456026 39.160888, -84.45622399999999 39.160543, -84.45629199999999 39.160424, -84.456839 39.159515, -84.457121 39.159082, -84.457476 39.158535, -84.458147 39.157544, -84.458371 39.157340999999995, -84.45885299999999 39.156706, -84.459131 39.15631, -84.45956 39.155722999999995, -84.459643 39.155604, -84.46001299999999 39.155139, -84.461699 39.155263999999995, -84.461663 39.155794))",175803,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,98.8021937,0.0,98.8021937,97.08085,847,469,418,0.689,128,0.306220096,102,0.244019139,188,0.449760766,493,122,206,165,0.247464503,1085,88,163,2,636,196,88,13,2,437,196,189,10,150,442,327,316,0.407373272,4.831024862,8.724686692,11.17625155,0.906460955,1.679012905,0.020601385,6.551240538,2.018935763,0.906460955,0.133909005,0.020601385,4.501402697,2.018935763,1.946830915,0.103006927,1.545103901,16.00727641,0,2.59569378,0.697348986,0.697348986,0.752568185,0.752568185,0.782116858,0.643436037,0.715695225,0.427583426,0.876811594,0.624841572,0.45437788,0.579481164,26.76231106,0.0,5.59301094,21.16930012,211.6811299,0.0,38.86553381,12.95517794,200.805258,38.86553381,447.93,0.0,0.0,9.67,62.63828533,0.011416765,94524,62319,118466,54493,0.001073531,0.773132888,0.000899609,0.708935783,0.002249107,0.425102987,0.002090812,0.346808633,18,17,19,16,17.5,2991.851918,399846.9858,1,4,3,,,
39,61,25600,2,390610256002,Block Group 2,G5030,S,215938.0,0.0,+39.1507727,-084.4596805,"POLYGON ((-84.462121 39.152564, -84.461368 39.153464, -84.461151 39.153704, -84.460726 39.154258999999996, -84.46031099999999 39.154765, -84.460174 39.154714999999996, -84.460077 39.154675999999995, -84.45992 39.154635, -84.45772199999999 39.154454, -84.457922 39.153332999999996, -84.457881 39.153271, -84.45811599999999 39.152063, -84.458163 39.151996, -84.458389 39.14987, -84.45840299999999 39.149788, -84.45841 39.149566, -84.458595 39.148030999999996, -84.458747 39.14662, -84.458643 39.146564999999995, -84.458581 39.146553999999995, -84.458516 39.146550999999995, -84.458495 39.146552, -84.458497 39.146418, -84.461224 39.1466, -84.461243 39.146828, -84.46126 39.146876999999996, -84.461249 39.14712, -84.46112099999999 39.14819, -84.461005 39.149257999999996, -84.46095299999999 39.149735, -84.460905 39.150200999999996, -84.460805 39.151143, -84.46070399999999 39.152027, -84.46067599999999 39.152234, -84.46064 39.15231, -84.46160599999999 39.152496, -84.46197699999999 39.15257, -84.462121 39.152564))",175805,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,53.3582798,0.0,53.3582798,53.3582798,529,282,282,0.726,42,0.14893617,101,0.358156028,139,0.492907801,373,113,129,131,0.302949062,198,129,0,0,67,2,129,0,0,9,2,58,0,0,20,51,127,0.101010101,5.285027948,9.914112711,3.710764304,2.417619168,0.0,0.0,1.255662668,0.037482468,2.417619168,0.0,0.0,0.168671105,0.037482468,1.086991564,0.0,0.0,8.995792252,0,0.70212766,0.630089531,0.430103017,0.595636546,0.39709103,0.694872618,0.631899371,0.703482671,0.684050143,0.544704264,0.69352014,1.883838384,0.413193867,21.28705089,0.0,0.0,21.28705089,111.979622,0.0,0.0,0.0,95.95511735,47.97755868,418.43,0.0,0.0,9.0,107.949507,0.017013233,86927,54780,112447,47645,0.00098725,0.71099533,0.000790779,0.623172743,0.002134834,0.403504428,0.001828065,0.303226053,16,5,15,16,13.83333333,2448.355218,215939.223,1,4,3,,,
39,61,25600,1,390610256001,Block Group 1,G5030,S,182067.0,0.0,+39.1504937,-084.4570432,"POLYGON ((-84.458747 39.14662, -84.458595 39.148030999999996, -84.45841 39.149566, -84.45840299999999 39.149788, -84.458389 39.14987, -84.458163 39.151996, -84.45811599999999 39.152063, -84.457881 39.153271, -84.457922 39.153332999999996, -84.45772199999999 39.154454, -84.457242 39.15442, -84.45646599999999 39.154357999999995, -84.4564 39.154337, -84.456344 39.154301, -84.455349 39.153448, -84.455372 39.153428, -84.455406 39.153374, -84.455426 39.153317, -84.455451 39.153119, -84.455496 39.152477, -84.45549799999999 39.152256, -84.455618 39.151205999999995, -84.455795 39.149386, -84.455978 39.147849, -84.456037 39.147296, -84.45743999999999 39.146861, -84.458388 39.146567999999995, -84.458451 39.146555, -84.458495 39.146552, -84.458516 39.146550999999995, -84.458581 39.146553999999995, -84.458643 39.146564999999995, -84.458747 39.14662))",177585,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,44.9887557,0.0,44.9887557,44.9887557,542,276,226,0.679,10,0.044247788,55,0.243362832,161,0.712389381,347,92,108,147,0.265129683,12,0,0,0,1,11,0,0,0,1,11,0,0,0,10,2,0,0.833333333,6.134866273,12.04745478,0.266733316,0.0,0.0,0.0,0.022227776,0.24450554,0.0,0.0,0.0,0.022227776,0.24450554,0.0,0.0,0.0,6.401599589,0,0.053097345,0.41381685,0.178221217,0.41381685,0.13793895,0.194984955,0.274898851,0.30604015,0.019593847,0.0433213,0.066852368,28.91666667,7.52e-13,24.66899102,0.0,0.0,24.66899102,113.8204407,0.0,0.0,0.0,42.67733059,85.35466119,851.61,0.0,0.0,9.0,128.0319918,0.016605166,93467,58628,106741,43239,0.001061526,0.764487449,0.000846327,0.666947273,0.002026505,0.383029037,0.001659014,0.275185041,3,2,15,13,10.16666667,2076.700074,182066.836,1,4,3,,,
39,61,25600,4,390610256004,Block Group 4,G5030,S,641022.0,0.0,+39.1520617,-084.4670624,"POLYGON ((-84.471289 39.147891, -84.471109 39.148761, -84.47098199999999 39.150028, -84.470379 39.153876, -84.470368 39.154046, -84.470828 39.154046, -84.470823 39.154153, -84.470778 39.155173999999995, -84.471046 39.156119, -84.47125799999999 39.156884, -84.47130899999999 39.15715, -84.47118499999999 39.15714, -84.470818 39.157109999999996, -84.47017 39.157070999999995, -84.470084 39.157055, -84.470004 39.157027, -84.469932 39.156985999999996, -84.469127 39.156437, -84.468114 39.155747, -84.467995 39.155691999999995, -84.467919 39.155671, -84.467838 39.155660999999995, -84.466854 39.155623999999996, -84.465626 39.155539999999995, -84.465299 39.15551, -84.46440199999999 39.155446999999995, -84.46308499999999 39.155362, -84.46238799999999 39.155304, -84.461699 39.155263999999995, -84.46001299999999 39.155139, -84.46031099999999 39.154765, -84.460726 39.154258999999996, -84.461151 39.153704, -84.461368 39.153464, -84.462121 39.152564, -84.462533 39.152105, -84.46304599999999 39.151573, -84.463765 39.150759, -84.464052 39.150434, -84.46490299999999 39.149513, -84.464989 39.149432999999995, -84.465119 39.149279, -84.465807 39.148517, -84.465955 39.148365, -84.466709 39.147532999999996, -84.466734 39.147504999999995, -84.466911 39.147304999999996, -84.467252 39.146944, -84.469549 39.14707, -84.470979 39.147148, -84.472415 39.146837, -84.471289 39.147891))",175807,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,158.3965362,0.0,158.3965362,158.34038,1617,736,591,0.733,10,0.016920474,240,0.406091371,341,0.576988156,525,139,200,186,0.264761905,867,81,19,666,96,5,81,19,666,94,5,0,2,0,261,306,300,0.301038062,4.648214183,10.21217708,5.475545783,0.51155618,0.11999466,4.206128595,0.606288806,0.031577542,0.51155618,0.11999466,4.206128595,0.59365779,0.031577542,0.0,0.012631017,0.0,10.12375997,0,1.467005076,0.485394114,0.485394114,0.44226048,0.381075585,0.636061366,0.716952734,0.659691369,0.978388474,0.698067633,0.754310345,0.605536332,0.674041452,22.88115257,0.0,0.0,22.88115257,160.3348192,0.0,0.0,0.0,185.8626502,36.36443156,410.38,0.0,0.0,17.0,68.68837072,0.010513296,99591,62781,114214,49479,0.001131078,0.814577011,0.000906278,0.714191457,0.002168381,0.409845125,0.001898433,0.31489814,14,5,18,16,14.5,3823.198441,641021.1541,2,2,2,,,
39,61,25600,3,390610256003,Block Group 3,G5030,S,209645.0,0.0,+39.1490522,-084.4631292,"POLYGON ((-84.467252 39.146944, -84.466911 39.147304999999996, -84.466734 39.147504999999995, -84.466709 39.147532999999996, -84.465955 39.148365, -84.465807 39.148517, -84.465119 39.149279, -84.464989 39.149432999999995, -84.46490299999999 39.149513, -84.464052 39.150434, -84.463765 39.150759, -84.46304599999999 39.151573, -84.462533 39.152105, -84.462121 39.152564, -84.46197699999999 39.15257, -84.46160599999999 39.152496, -84.46064 39.15231, -84.46067599999999 39.152234, -84.46070399999999 39.152027, -84.460805 39.151143, -84.460905 39.150200999999996, -84.46095299999999 39.149735, -84.461005 39.149257999999996, -84.46112099999999 39.14819, -84.461249 39.14712, -84.46126 39.146876999999996, -84.461243 39.146828, -84.461224 39.1466, -84.466043 39.146873, -84.46700899999999 39.14693, -84.467252 39.146944))",175806,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,51.8032795,0.0,51.8032795,51.8032795,933,304,280,0.879,85,0.303571429,103,0.367857143,92,0.328571429,341,92,126,123,0.269794721,116,24,5,5,46,36,24,5,5,46,36,0,0,0,51,29,36,0.439655172,5.868354338,18.01044276,2.239240471,0.463291132,0.096518986,0.096518986,0.88797467,0.694936698,0.463291132,0.096518986,0.096518986,0.88797467,0.694936698,0.0,0.0,0.0,8.10759481,0,0.414285714,0.824471849,0.824471849,0.824471849,0.63812145,0.554456245,0.698916326,0.772214142,0.880965685,0.221163012,0.507658643,2.939655172,0.143753511,17.60766802,0.0,0.0,17.60766802,45.31604992,0.0,0.0,0.0,49.41772074,12.35443019,163.62,0.0,0.0,13.0,160.6075924,0.013933548,93950,58419,136269,50301,0.001067012,0.768438014,0.00084331,0.664569706,0.002587101,0.488987211,0.001929972,0.320129577,12,13,9,19,13.5,2059.047963,209644.9943,1,4,3,,,
39,61,25700,3,390610257003,Block Group 3,G5030,S,331418.0,0.0,+39.1851385,-084.4926969,"POLYGON ((-84.497531 39.183735, -84.496673 39.184332, -84.496231 39.184764, -84.495885 39.185254, -84.495578 39.185734, -84.495375 39.186236, -84.49527499999999 39.186543, -84.495194 39.186783, -84.49504 39.187022999999996, -84.494737 39.187307, -84.494387 39.187552, -84.493921 39.187801, -84.493239 39.188094, -84.492711 39.188257, -84.492389 39.188348999999995, -84.49216799999999 39.188469, -84.492024 39.188607999999995, -84.491914 39.188752, -84.491851 39.188905999999996, -84.491856 39.189031, -84.491779 39.189459, -84.490901 39.189415, -84.49074 39.189406999999996, -84.49064899999999 39.189322, -84.490684 39.189285, -84.49132 39.188631, -84.491674 39.188238999999996, -84.491901 39.188013999999995, -84.491931 39.187977, -84.49193199999999 39.18793, -84.49192699999999 39.187902, -84.49180899999999 39.187854, -84.491518 39.18767, -84.490477 39.186962, -84.489108 39.186034, -84.487956 39.185249999999996, -84.488632 39.184602999999996, -84.48897699999999 39.184261, -84.49076 39.182607999999995, -84.490916 39.182618, -84.49112199999999 39.18244, -84.49243299999999 39.18269, -84.492526 39.182713, -84.492623 39.182581, -84.4933 39.182925, -84.49341199999999 39.18278, -84.493664 39.182919, -84.493882 39.182654, -84.493736 39.182601, -84.49394099999999 39.182421999999995, -84.494861 39.182548, -84.495093 39.182548, -84.495933 39.182871999999996, -84.49592 39.183256, -84.496284 39.182713, -84.49679499999999 39.18306, -84.496875 39.183119, -84.496966 39.183178, -84.496991 39.183201, -84.496922 39.183281, -84.497557 39.183715, -84.497531 39.183735))",175306,390610000000.0,390610000000.0,178.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",17140.0,"Cincinnati, OH-KY-IN",2191667,1052646,1048487,81.8933878,0.0,81.8933878,78.08826,321,222,152,0.76,47,0.309210526,38,0.25,67,0.440789474,202,43,103,56,0.212871287,66,17,10,38,1,0,17,10,38,1,0,0,0,0,11,19,36,0.166666667,2.842936954,4.110733163,0.845197473,0.217702379,0.128060223,0.486628848,0.012806022,0.0,0.217702379,0.128060223,0.486628848,0.012806022,0.0,0.0,0.0,0.0,3.688134426,0,0.434210526,0.73335316,0.63167603,0.73335316,0.488902107,0.572230472,0.414528676,0.380864364,0.103104148,0.341085271,0.492537313,3.060606061,0.127376748,15.38678214,0.0,0.0,15.38678214,83.38646359,0.0,0.0,0.0,78.15038762,31.26015505,364.78,0.0,0.0,5.0,39.07519381,0.015576324,93473,66524,104337,53734,0.001061595,0.764536524,0.00096031,0.756771515,0.001980864,0.374402532,0.002061691,0.341978145,12,8,13,17,13.33333333,2814.114315,331418.7487,1,4,3,,,
